date;position;mesure;limite
01/01/2023 14:15;44.97797333333333 -0.21141500000000002;83;80
01/01/2023 14:15;48.162108333333336 4.41456;85;80
01/01/2023 14:15;48.42173666666667 0.5477316666666667;91;90
01/01/2023 14:15;48.423856666666666 0.5477116666666666;91;90
01/01/2023 14:15;48.42046666666667 0.5478016666666666;96;90
01/01/2023 14:16;46.14366166666667 0.9741133333333334;79;80
01/01/2023 14:16;46.14397833333334 0.9736883333333334;74;80
01/01/2023 14:16;46.14382166666667 0.9739033333333332;80;80
01/01/2023 14:16;46.25584333333333 -1.111695;59;70
01/01/2023 14:16;45.57167333333334 1.216025;95;90
01/01/2023 14:16;48.56495 -2.518405;82;80
01/01/2023 14:16;48.56534333333333 -2.5178216666666664;85;80
01/01/2023 14:16;44.97277166666667 -0.21639166666666665;96;80
01/01/2023 14:16;44.97156833333333 -0.21760666666666667;96;80
01/01/2023 14:16;46.305 -1.00167;49;80
01/01/2023 14:16;46.305 -1.00167;46;80
01/01/2023 14:16;48.089803333333336 -3.008625;81;70
01/01/2023 14:16;48.08935666666667 -3.0061;75;70
01/01/2023 14:16;48.089315 -3.005656666666667;70;70
01/01/2023 14:16;48.08925833333333 -3.0052066666666666;78;70
01/01/2023 14:16;46.931153333333334 1.267645;93;90
01/01/2023 14:16;48.93452833333333 7.745598333333334;47;80
01/01/2023 14:16;48.929075 7.747043333333333;73;80
01/01/2023 14:16;48.40867 0.5477916666666667;110;90
01/01/2023 14:17;48.99499333333333 3.98023;82;80
01/01/2023 14:17;45.56093666666666 1.2091783333333335;93;90
01/01/2023 14:17;45.5657 1.2112;91;90
01/01/2023 14:17;49.794261666666664 4.749908333333334;31;80
01/01/2023 14:17;48.565803333333335 -2.517333333333333;77;80
01/01/2023 14:17;48.57096833333333 -2.5096566666666664;90;80
01/01/2023 14:17;48.57157 -2.5088150000000002;85;80
01/01/2023 14:17;44.965428333333335 -0.22443666666666667;78;70
01/01/2023 14:17;48.17435833333333 4.430741666666667;93;80
01/01/2023 14:17;48.171375 4.427898333333333;49;80
01/01/2023 14:17;47.92948 0.7141233333333333;79;80
01/01/2023 14:17;46.934423333333335 1.256845;87;90
01/01/2023 14:17;48.91793833333333 7.747043333333333;81;80
01/01/2023 14:17;48.92326333333333 7.748445;80;80
01/01/2023 14:17;48.92610833333333 7.746771666666667;73;80
01/01/2023 14:18;46.16448 0.9600650000000001;54;70
01/01/2023 14:18;46.16381666666667 0.9600583333333332;61;70
01/01/2023 14:18;46.163653333333336 0.96006;56;70
01/01/2023 14:18;49.00063333333333 3.96273;73;80
01/01/2023 14:18;48.99849666666667 3.9714116666666666;47;80
01/01/2023 14:18;45.558213333333335 1.2079733333333333;106;90
01/01/2023 14:18;49.794261666666664 4.749908333333334;81;80
01/01/2023 14:18;49.794261666666664 4.749908333333334;81;70
01/01/2023 14:18;49.794261666666664 4.749908333333334;73;70
01/01/2023 14:18;43.276538333333335 -1.1074083333333333;48;80
01/01/2023 14:18;44.96078166666667 -0.22905;61;80
01/01/2023 14:18;47.93469833333333 0.69457;50;80
01/01/2023 14:18;47.934025 0.6969616666666667;89;80
01/01/2023 14:18;46.303513333333335 -1.0212266666666667;77;70
01/01/2023 14:18;48.913804999999996 7.747381666666667;80;80
01/01/2023 14:18;48.91181 7.748528333333334;82;80
01/01/2023 14:18;48.912258333333334 7.74828;79;80
01/01/2023 14:18;48.914985 7.746971666666667;81;80
01/01/2023 14:18;48.91567 7.746846666666666;79;80
01/01/2023 14:18;46.888455 -1.0343016666666667;61;70
01/01/2023 14:18;48.30448166666667 -2.5266366666666666;52;80
01/01/2023 14:19;47.79973666666667 5.246206666666667;59;90
01/01/2023 14:19;47.798631666666665 5.243388333333334;102;90
01/01/2023 14:19;46.17378333333333 0.9474199999999999;76;80
01/01/2023 14:19;46.173361666666665 0.9479316666666667;80;80
01/01/2023 14:19;46.17407166666667 0.94707;67;80
01/01/2023 14:19;49.794261666666664 4.749908333333334;82;80
01/01/2023 14:19;49.794261666666664 4.749908333333334;80;80
01/01/2023 14:19;49.794261666666664 4.749908333333334;61;80
01/01/2023 14:19;48.58295666666667 -2.5006216666666665;80;80
01/01/2023 14:19;44.95160166666667 -0.23237333333333332;61;80
01/01/2023 14:19;44.95500166666667 -0.23135166666666668;39;80
01/01/2023 14:19;47.93964166666667 0.6755683333333333;96;80
01/01/2023 14:19;46.302931666666666 -1.0469183333333334;92;80
01/01/2023 14:19;46.30209 -1.0346899999999999;92;80
01/01/2023 14:19;46.30188666666667 -1.0444583333333333;67;80
01/01/2023 14:19;48.09767166666666 -3.051225;82;80
01/01/2023 14:19;46.901075 -1.0429833333333334;53;80
01/01/2023 14:19;46.89373666666667 -1.03915;84;80
01/01/2023 14:19;46.900636666666664 -1.0427783333333334;64;80
01/01/2023 14:19;48.29278 -2.50513;60;80
01/01/2023 14:20;46.18399333333333 0.934855;81;80
01/01/2023 14:20;46.18179 0.93754;84;80
01/01/2023 14:20;46.18194833333333 0.9373466666666667;81;80
01/01/2023 14:20;46.244875 -1.09594;51;70
01/01/2023 14:20;49.794261666666664 4.749908333333334;53;80
01/01/2023 14:20;48.59377833333333 -2.483388333333333;85;80
01/01/2023 14:20;43.27949666666667 -1.1301766666666666;39;80
01/01/2023 14:20;44.94580666666667 -0.23117333333333334;37;80
01/01/2023 14:20;44.945905 -0.23121333333333333;40;80
01/01/2023 14:20;47.941505 0.6686533333333333;93;80
01/01/2023 14:20;47.94415333333333 0.6592749999999999;85;80
01/01/2023 14:20;47.943533333333335 0.6614766666666667;95;80
01/01/2023 14:20;46.30372666666667 -1.04861;96;80
01/01/2023 14:20;48.100096666666666 -3.065986666666667;77;80
01/01/2023 14:20;48.89959 7.745446666666666;47;80
01/01/2023 14:20;46.907825 -1.0443833333333332;91;80
01/01/2023 14:21;46.19431 0.9264466666666666;87;80
01/01/2023 14:21;49.01359166666666 3.938696666666667;67;90
01/01/2023 14:21;49.01344666666667 3.9380733333333335;24;90
01/01/2023 14:21;48.59694666666667 -2.4752533333333333;48;80
01/01/2023 14:21;43.28206 -1.1356383333333333;24;80
01/01/2023 14:21;44.94234 -0.23141333333333333;57;80
01/01/2023 14:21;47.949745 0.6406383333333333;101;80
01/01/2023 14:21;46.9427 1.22379;64;70
01/01/2023 14:21;48.892428333333335 7.746663333333333;42;80
01/01/2023 14:21;48.89014 7.74744;64;80
01/01/2023 14:21;48.889988333333335 7.747481666666666;70;80
01/01/2023 14:21;46.91898333333334 -1.0488116666666667;74;80
01/01/2023 14:21;46.92064666666667 -1.0496116666666666;86;80
01/01/2023 14:22;47.81628833333333 5.293476666666667;85;90
01/01/2023 14:22;47.81496166666667 5.289416666666667;89;90
01/01/2023 14:22;46.20279166666667 0.9198083333333333;80;80
01/01/2023 14:22;46.20101833333333 0.9212183333333334;95;80
01/01/2023 14:22;46.20121666666667 0.921065;104;80
01/01/2023 14:22;46.20082166666667 0.9213733333333334;93;80
01/01/2023 14:22;46.19568666666667 0.9253750000000001;103;80
01/01/2023 14:22;46.235326666666666 -1.07564;68;90
01/01/2023 14:22;46.235238333333335 -1.075465;68;90
01/01/2023 14:22;49.00998 3.9229616666666667;102;90
01/01/2023 14:22;49.008761666666665 3.9151283333333335;54;90
01/01/2023 14:22;48.599601666666665 -2.46305;76;80
01/01/2023 14:22;47.95113166666667 0.6357;84;80
01/01/2023 14:22;46.3038 -1.087745;47;80
01/01/2023 14:22;46.30430666666667 -1.0805916666666666;72;80
01/01/2023 14:22;46.951478333333334 1.21508;90;90
01/01/2023 14:22;48.88059333333333 7.753993333333334;67;80
01/01/2023 14:22;48.879576666666665 7.754768333333333;60;80
01/01/2023 14:22;46.929775 -1.0541;78;80
01/01/2023 14:22;46.92995833333333 -1.0541916666666666;75;80
01/01/2023 14:22;46.92902 -1.0537266666666667;83;80
01/01/2023 14:23;46.208173333333335 0.9156316666666666;96;80
01/01/2023 14:23;46.215255 0.9100900000000001;83;80
01/01/2023 14:23;46.21048 0.9138283333333334;76;80
01/01/2023 14:23;46.20911 0.9148916666666668;80;80
01/01/2023 14:23;46.22842166666667 -1.08;98;90
01/01/2023 14:23;46.227435 -1.0810316666666666;97;90
01/01/2023 14:23;46.23121166666667 -1.0771366666666666;87;90
01/01/2023 14:23;46.224763333333335 -1.0838183333333333;94;90
01/01/2023 14:23;49.794261666666664 4.749908333333334;58;90
01/01/2023 14:23;48.61384 -2.447956666666667;74;80
01/01/2023 14:23;48.61544833333333 -2.4478166666666668;72;80
01/01/2023 14:23;43.28065 -1.165205;59;80
01/01/2023 14:23;43.27874333333333 -1.1612283333333333;28;80
01/01/2023 14:23;44.93118333333334 -0.23597166666666666;53;70
01/01/2023 14:23;44.928518333333336 -0.23091333333333333;68;70
01/01/2023 14:23;47.959221666666664 0.6057;77;80
01/01/2023 14:23;46.30189 -1.087295;47;80
01/01/2023 14:23;46.30267333333333 -1.0874533333333334;21;80
01/01/2023 14:23;46.29584 -1.08612;80;80
01/01/2023 14:23;46.30155333333333 -1.087215;47;80
01/01/2023 14:23;46.300435 -1.0870016666666666;61;80
01/01/2023 14:23;46.30251166666667 -1.0874033333333333;36;80
01/01/2023 14:23;46.29825 -1.0865733333333334;90;80
01/01/2023 14:23;46.30066 -1.0870383333333333;67;80
01/01/2023 14:23;46.30166 -1.0872316666666666;47;80
01/01/2023 14:23;46.96025 1.2126299999999999;87;90
01/01/2023 14:23;46.966361666666664 1.20205;85;90
01/01/2023 14:23;46.961103333333334 1.21113;89;90
01/01/2023 14:23;46.93505833333333 -1.05649;60;80
01/01/2023 14:23;48.360353333333336 0.5476983333333333;107;90
01/01/2023 14:24;46.223535 0.90361;94;80
01/01/2023 14:24;46.22696833333333 0.9009216666666667;79;80
01/01/2023 14:24;46.220625 0.9058816666666666;97;80
01/01/2023 14:24;46.22159833333333 0.9051066666666666;89;80
01/01/2023 14:24;46.222115 -1.0855433333333333;94;90
01/01/2023 14:24;46.22351166666667 -1.0848016666666667;87;90
01/01/2023 14:24;49.010328333333334 3.8949350000000003;65;80
01/01/2023 14:24;48.62060833333334 -2.441508333333333;77;80
01/01/2023 14:24;48.617506666666664 -2.4465566666666665;59;80
01/01/2023 14:24;44.92935333333333 -0.22559666666666667;75;70
01/01/2023 14:24;44.92889666666667 -0.22626500000000002;84;70
01/01/2023 14:24;49.14741333333333 6.825345;99;90
01/01/2023 14:24;47.96255 0.5936883333333333;80;80
01/01/2023 14:24;47.96506333333333 0.5841216666666667;79;80
01/01/2023 14:24;47.962318333333336 0.5945516666666666;89;80
01/01/2023 14:24;47.96376333333333 0.58886;100;80
01/01/2023 14:24;46.284755 -1.0792416666666667;101;80
01/01/2023 14:24;46.287475 -1.081705;85;80
01/01/2023 14:24;48.07426666666667 -3.121898333333333;103;80
01/01/2023 14:24;48.07414 -3.12749;79;80
01/01/2023 14:24;47.65105833333333 0.8364999999999999;47;80
01/01/2023 14:24;46.967405 1.2003866666666667;85;90
01/01/2023 14:24;48.86664 7.764895;96;80
01/01/2023 14:24;48.867021666666666 7.7647216666666665;77;80
01/01/2023 14:24;48.86277666666667 7.766591666666667;91;80
01/01/2023 14:24;48.86721 7.76463;78;80
01/01/2023 14:24;48.86872666666667 7.7639466666666666;78;80
01/01/2023 14:24;48.349545 0.5341933333333333;91;90
01/01/2023 14:25;46.21592166666667 -1.090375;85;90
01/01/2023 14:25;46.21543166666667 -1.0905983333333333;86;90
01/01/2023 14:25;46.213258333333336 -1.0909533333333334;80;90
01/01/2023 14:25;46.20914333333333 -1.08972;94;90
01/01/2023 14:25;49.01261 3.878575;52;80
01/01/2023 14:25;48.6184 -2.430875;92;80
01/01/2023 14:25;48.618685 -2.42712;80;80
01/01/2023 14:25;48.618703333333336 -2.432665;84;80
01/01/2023 14:25;48.61885 -2.433185;74;80
01/01/2023 14:25;43.28135833333333 -1.1821233333333334;36;80
01/01/2023 14:25;44.93402666666667 -0.218455;70;70
01/01/2023 14:25;47.967735 0.574265;94;80
01/01/2023 14:25;46.28185833333333 -1.0756916666666667;87;80
01/01/2023 14:25;46.27495833333333 -1.06798;92;80
01/01/2023 14:25;46.283543333333334 -1.0777516666666667;83;80
01/01/2023 14:25;46.281258333333334 -1.0749383333333333;85;80
01/01/2023 14:25;46.28216333333334 -1.0760783333333332;82;80
01/01/2023 14:25;46.27535 -1.0680866666666666;83;80
01/01/2023 14:25;46.283543333333334 -1.0777516666666667;84;80
01/01/2023 14:25;46.28293333333333 -1.077005;91;80
01/01/2023 14:25;46.27952833333333 -1.07282;95;80
01/01/2023 14:25;48.07274 -3.135753333333333;73;80
01/01/2023 14:25;47.65739666666666 0.81922;66;80
01/01/2023 14:25;47.65568 0.8245983333333334;67;80
01/01/2023 14:25;48.854353333333336 7.772293333333334;79;80
01/01/2023 14:25;48.859855 7.767893333333333;100;80
01/01/2023 14:25;48.85675 7.770156666666667;89;80
01/01/2023 14:25;48.332078333333335 0.5252316666666667;98;90
01/01/2023 14:25;48.33481166666667 0.5263116666666667;98;90
01/01/2023 14:26;46.25022833333333 0.8828633333333333;86;80
01/01/2023 14:26;46.243471666666665 0.8897333333333334;76;80
01/01/2023 14:26;48.61933666666667 -2.4187849999999997;65;80
01/01/2023 14:26;48.61947 -2.4175866666666668;83;80
01/01/2023 14:26;44.94272 -0.20554166666666665;61;70
01/01/2023 14:26;44.942611666666664 -0.20571833333333334;66;70
01/01/2023 14:26;44.939121666666665 -0.210795;71;70
01/01/2023 14:26;44.936663333333335 -0.21452166666666667;84;70
01/01/2023 14:26;44.939 -0.210975;70;70
01/01/2023 14:26;47.97186166666667 0.5580366666666666;21;80
01/01/2023 14:26;47.97073833333334 0.5631;44;80
01/01/2023 14:26;47.97031166666667 0.5645616666666666;72;80
01/01/2023 14:26;46.26958166666667 -1.0676016666666666;71;70
01/01/2023 14:26;46.268543333333334 -1.0675183333333333;83;70
01/01/2023 14:26;46.268361666666664 -1.0675016666666666;81;70
01/01/2023 14:26;46.269238333333334 -1.06757;81;70
01/01/2023 14:26;46.26888833333334 -1.0675416666666666;82;70
01/01/2023 14:26;46.26797833333333 -1.067465;84;70
01/01/2023 14:26;48.06366166666667 -3.1564083333333333;90;80
01/01/2023 14:26;46.98164833333333 1.176405;49;80
01/01/2023 14:27;46.18346666666667 -1.0925716666666667;73;90
01/01/2023 14:27;46.18710333333333 -1.0936566666666667;87;90
01/01/2023 14:27;46.187758333333335 -1.0937883333333334;92;90
01/01/2023 14:27;46.19355 -1.0949283333333333;84;90
01/01/2023 14:27;49.794261666666664 4.749908333333334;62;70
01/01/2023 14:27;44.94844166666667 -0.19677333333333333;73;80
01/01/2023 14:27;44.94831833333333 -0.19696666666666665;71;80
01/01/2023 14:27;44.94606666666667 -0.20033166666666666;78;80
01/01/2023 14:27;44.94567833333333 -0.20091833333333334;77;80
01/01/2023 14:27;47.97333166666667 0.553125;35;80
01/01/2023 14:27;46.25357666666667 -1.0663066666666667;66;80
01/01/2023 14:27;46.254531666666665 -1.0663016666666667;83;80
01/01/2023 14:27;46.25953666666667 -1.06683;91;70
01/01/2023 14:27;46.26145 -1.067025;72;70
01/01/2023 14:27;46.26264833333333 -1.06716;71;70
01/01/2023 14:27;46.255248333333334 -1.06635;89;80
01/01/2023 14:27;46.25478833333333 -1.0663216666666666;83;80
01/01/2023 14:27;46.986165 1.1727366666666668;46;80
01/01/2023 14:27;48.83738833333334 7.788898333333333;65;80
01/01/2023 14:27;48.83754 7.788771666666666;62;80
01/01/2023 14:27;48.83799333333333 7.78831;86;80
01/01/2023 14:27;48.839708333333334 7.786706666666666;63;80
01/01/2023 14:27;48.83954833333333 7.786851666666667;69;80
01/01/2023 14:27;48.83938833333333 7.786996666666667;76;80
01/01/2023 14:28;46.268805 0.8647183333333334;60;80
01/01/2023 14:28;46.264118333333336 0.8689266666666666;77;80
01/01/2023 14:28;46.26681333333333 0.8664683333333334;71;80
01/01/2023 14:28;46.267286666666664 0.8660333333333334;62;80
01/01/2023 14:28;46.268658333333335 0.8648433333333333;67;80
01/01/2023 14:28;46.26697333333333 0.86632;68;80
01/01/2023 14:28;46.26464166666667 0.8684449999999999;73;80
01/01/2023 14:28;46.266486666666665 0.8667683333333334;70;80
01/01/2023 14:28;46.180528333333335 -1.0924183333333333;73;90
01/01/2023 14:28;49.01588 3.855341666666667;67;80
01/01/2023 14:28;49.794261666666664 4.749908333333334;27;80
01/01/2023 14:28;48.62537 -2.384595;83;80
01/01/2023 14:28;44.954395 -0.18778;71;80
01/01/2023 14:28;47.976396666666666 0.53846;47;80
01/01/2023 14:28;47.97517166666667 0.544185;65;80
01/01/2023 14:28;47.97628666666667 0.5390266666666667;56;80
01/01/2023 14:28;47.97613666666667 0.5397733333333333;48;80
01/01/2023 14:28;46.24408833333333 -1.07384;108;90
01/01/2023 14:28;46.24386166666667 -1.074395;121;90
01/01/2023 14:28;46.247193333333335 -1.0695316666666668;92;90
01/01/2023 14:28;46.243091666666665 -1.07694;68;90
01/01/2023 14:28;46.24341166666667 -1.0758316666666667;80;90
01/01/2023 14:28;46.95802666666667 -1.1018266666666667;104;80
01/01/2023 14:28;46.96068833333333 -1.1133416666666667;51;80
01/01/2023 14:28;48.31388166666667 0.49600000000000005;85;90
01/01/2023 14:28;48.22969833333333 -2.4431833333333333;109;80
01/01/2023 14:29;47.97687333333333 0.5361733333333334;53;80
01/01/2023 14:29;46.99959833333333 1.150565;92;90
01/01/2023 14:29;46.96116166666667 -1.1144616666666667;39;80
01/01/2023 14:29;48.22105166666667 -2.4432633333333333;91;80
01/01/2023 14:30;48.62741166666667 -2.3616133333333336;61;80
01/01/2023 14:30;44.970375 -0.163825;77;80
01/01/2023 14:30;44.96801833333333 -0.16742333333333334;85;80
01/01/2023 14:30;44.96440333333334 -0.172905;88;80
01/01/2023 14:30;44.966431666666665 -0.16979166666666667;76;80
01/01/2023 14:30;47.97974166666667 0.522435;85;80
01/01/2023 14:30;46.23922 -1.1092216666666668;101;90
01/01/2023 14:30;48.07252666666667 -3.206131666666667;77;80
01/01/2023 14:30;48.07206333333333 -3.2080066666666665;67;80
01/01/2023 14:30;47.00904333333333 1.1291266666666666;93;90
01/01/2023 14:30;47.007535 1.1327166666666666;87;90
01/01/2023 14:30;48.28291333333333 4.005493333333333;69;80
01/01/2023 14:30;48.20424 -2.429795;70;80
01/01/2023 14:31;46.18078333333333 -1.132825;109;90
01/01/2023 14:31;45.57635833333333 1.2165;94;90
01/01/2023 14:31;49.88731166666667 4.7351383333333334;36;80
01/01/2023 14:31;44.97517166666667 -0.156615;78;80
01/01/2023 14:31;44.97746166666667 -0.153265;85;80
01/01/2023 14:31;44.97152333333333 -0.16216166666666665;80;80
01/01/2023 14:31;44.975676666666665 -0.15585000000000002;75;80
01/01/2023 14:31;44.97429666666667 -0.15795499999999998;73;80
01/01/2023 14:31;44.97392 -0.15854166666666666;76;80
01/01/2023 14:31;44.97580166666667 -0.15566000000000002;83;80
01/01/2023 14:31;44.975555 -0.15604500000000002;78;80
01/01/2023 14:31;44.978335 -0.15187833333333334;85;80
01/01/2023 14:31;44.97417166666666 -0.158155;75;80
01/01/2023 14:31;46.23652333333333 -1.119315;84;90
01/01/2023 14:31;47.01593 1.1136583333333334;64;70
01/01/2023 14:31;47.010371666666664 1.1261733333333332;102;90
01/01/2023 14:32;49.91249 4.67926;80;80
01/01/2023 14:32;45.583506666666665 1.2183116666666667;84;90
01/01/2023 14:32;45.58656833333333 1.219275;93;90
01/01/2023 14:32;44.978683333333336 -0.15134333333333333;65;80
01/01/2023 14:32;44.98133833333333 -0.14734333333333333;75;80
01/01/2023 14:32;44.981226666666664 -0.14751666666666668;73;80
01/01/2023 14:32;47.98963666666667 0.47596666666666665;87;80
01/01/2023 14:32;47.98688166666667 0.48899166666666666;91;80
01/01/2023 14:32;47.99022166666666 0.47309666666666667;63;80
01/01/2023 14:32;47.986823333333334 0.48928166666666667;90;80
01/01/2023 14:32;47.990278333333336 0.47282166666666664;64;80
01/01/2023 14:32;46.228078333333336 -1.1243866666666666;93;90
01/01/2023 14:32;46.22646666666667 -1.124685;93;90
01/01/2023 14:32;48.08072166666667 -3.221328333333333;92;80
01/01/2023 14:33;49.06058 3.7864816666666665;92;80
01/01/2023 14:33;45.59127 1.2210333333333334;92;90
01/01/2023 14:33;45.594566666666665 1.2221316666666666;86;90
01/01/2023 14:33;48.6144 -2.3332483333333336;75;70
01/01/2023 14:33;44.98760166666667 -0.13791;107;80
01/01/2023 14:33;47.99178333333333 0.46586;86;80
01/01/2023 14:33;46.220418333333335 -1.1303966666666667;86;90
01/01/2023 14:33;46.21897833333333 -1.1325583333333333;80;90
01/01/2023 14:33;46.22212 -1.1277766666666666;98;90
01/01/2023 14:33;46.219258333333336 -1.132135;83;90
01/01/2023 14:33;46.22056166666667 -1.1301766666666666;91;90
01/01/2023 14:33;46.219395 -1.1319133333333333;86;90
01/01/2023 14:33;46.99254666666667 -1.15052;92;80
01/01/2023 14:33;46.991555 -1.1487683333333334;96;80
01/01/2023 14:34;45.60422166666667 1.2251983333333334;91;90
01/01/2023 14:34;49.869215 4.71186;44;80
01/01/2023 14:34;48.61333333333333 -2.322635;76;70
01/01/2023 14:34;48.61331 -2.3222983333333334;66;70
01/01/2023 14:34;44.99530166666667 -0.12645833333333334;67;70
01/01/2023 14:34;44.99575166666666 -0.12578833333333334;66;70
01/01/2023 14:34;47.995605 0.44792;87;80
01/01/2023 14:34;47.993581666666664 0.45711833333333335;95;80
01/01/2023 14:34;47.99536333333333 0.449075;84;80
01/01/2023 14:34;48.19334666666666 -2.445805;94;80
01/01/2023 14:34;48.19081666666667 -2.436183333333333;99;80
01/01/2023 14:35;46.196335 -1.1402133333333333;78;90
01/01/2023 14:35;46.1956 -1.1404683333333334;83;90
01/01/2023 14:35;46.19155166666667 -1.1437116666666667;72;70
01/01/2023 14:35;46.191613333333336 -1.1435416666666667;69;70
01/01/2023 14:35;46.19898333333333 -1.1393383333333333;84;90
01/01/2023 14:35;46.19936833333333 -1.139225;96;90
01/01/2023 14:35;49.08130833333333 3.758828333333333;33;90
01/01/2023 14:35;45.6171 1.2292266666666667;86;90
01/01/2023 14:35;49.873036666666664 4.701088333333333;48;80
01/01/2023 14:35;48.60587 -2.3029016666666666;68;80
01/01/2023 14:35;47.99760666666667 0.4383916666666667;81;80
01/01/2023 14:35;47.998085 0.4360866666666666;92;80
01/01/2023 14:35;47.99803 0.4363766666666667;86;80
01/01/2023 14:35;46.20243833333333 -1.1384400000000001;81;90
01/01/2023 14:35;46.19624833333334 -1.1404216666666667;82;90
01/01/2023 14:35;46.202035 -1.1385616666666667;106;90
01/01/2023 14:35;46.193305 -1.141515;76;90
01/01/2023 14:36;49.92554166666667 4.64982;24;80
01/01/2023 14:36;49.58092333333333 0.24142999999999998;83;80
01/01/2023 14:36;46.20243166666667 -1.1383233333333334;97;90
01/01/2023 14:36;46.202236666666664 -1.1383833333333333;93;90
01/01/2023 14:36;49.08152166666667 3.754885;66;90
01/01/2023 14:36;45.63336 1.2294800000000001;107;90
01/01/2023 14:36;45.63106 1.2304533333333334;78;90
01/01/2023 14:36;48.194833333333335 4.441251666666667;44;80
01/01/2023 14:36;48.19865333333333 -2.4785866666666667;84;80
01/01/2023 14:36;48.19676666666667 -2.466795;105;80
01/01/2023 14:37;49.43149833333333 1.108705;47;80
01/01/2023 14:37;49.58874 0.25871666666666665;82;80
01/01/2023 14:37;49.082413333333335 3.740555;70;90
01/01/2023 14:37;45.64895 1.2256266666666666;95;90
01/01/2023 14:37;45.649998333333336 1.2252283333333334;96;90
01/01/2023 14:37;49.888035 4.7020116666666665;78;80
01/01/2023 14:37;45.014541666666666 -0.09508166666666668;81;80
01/01/2023 14:37;48.00241833333333 0.40358333333333335;79;80
01/01/2023 14:37;48.002858333333336 0.3972216666666667;103;80
01/01/2023 14:37;48.42372833333334 7.348331666666667;65;80
01/01/2023 14:37;43.311393333333335 -1.52995;55;80
01/01/2023 14:37;48.31842833333333 0.5072933333333334;105;90
01/01/2023 14:37;48.31911 0.5099866666666667;96;90
01/01/2023 14:38;49.42756 1.1107166666666666;49;90
01/01/2023 14:38;49.59735 0.2706233333333333;88;80
01/01/2023 14:38;49.60077166666667 0.2753466666666667;78;80
01/01/2023 14:38;46.21975166666667 -1.1312383333333333;89;90
01/01/2023 14:38;46.219476666666665 -1.13166;79;90
01/01/2023 14:38;45.66433333333333 1.2227316666666668;86;90
01/01/2023 14:38;45.015831666666664 -0.08125666666666667;60;70
01/01/2023 14:38;45.015811666666664 -0.08789833333333334;62;70
01/01/2023 14:38;45.01508333333334 -0.09188333333333333;62;80
01/01/2023 14:38;45.01577666666667 -0.08812666666666667;61;70
01/01/2023 14:38;46.349125 -0.44181000000000004;67;70
01/01/2023 14:38;46.35181 -0.44044500000000003;71;80
01/01/2023 14:38;48.004441666666665 0.37672;84;80
01/01/2023 14:38;48.003265 0.3921033333333333;66;80
01/01/2023 14:38;48.003638333333335 0.38730166666666666;82;80
01/01/2023 14:38;48.00338166666667 0.39059666666666665;79;80
01/01/2023 14:38;48.00449 0.37612166666666663;84;80
01/01/2023 14:38;48.12026 -3.31162;74;80
01/01/2023 14:38;47.656708333333334 0.6487733333333333;47;80
01/01/2023 14:38;43.31780833333333 -1.5326316666666666;94;80
01/01/2023 14:38;47.016641666666665 -1.2050433333333332;75;80
01/01/2023 14:39;49.42759 1.115755;33;90
01/01/2023 14:39;46.23368833333333 -1.1232016666666667;82;90
01/01/2023 14:39;46.235526666666665 -1.1218216666666667;91;90
01/01/2023 14:39;45.676246666666664 1.22459;89;90
01/01/2023 14:39;45.01568 -0.07569333333333333;73;70
01/01/2023 14:39;45.015613333333334 -0.07374666666666667;65;80
01/01/2023 14:39;46.355805 -0.437875;99;80
01/01/2023 14:39;46.35648666666667 -0.4372216666666667;78;80
01/01/2023 14:39;46.358475 -0.43485;97;90
01/01/2023 14:39;46.35449666666667 -0.43883500000000003;96;80
01/01/2023 14:39;46.360535 -0.4327333333333333;50;90
01/01/2023 14:39;46.35256666666667 -0.43999666666666665;76;80
01/01/2023 14:39;48.22087333333333 4.450395;92;80
01/01/2023 14:39;48.00544333333333 0.36403833333333335;83;80
01/01/2023 14:39;48.005885 0.3583216666666667;82;80
01/01/2023 14:39;48.00536833333334 0.36494;77;80
01/01/2023 14:39;48.004866666666665 0.37113833333333335;72;80
01/01/2023 14:39;48.005008333333336 0.36941666666666667;74;80
01/01/2023 14:39;48.00546833333333 0.36374;81;80
01/01/2023 14:39;47.65217833333333 0.6498966666666667;78;80
01/01/2023 14:39;43.319498333333335 -1.547065;69;80
01/01/2023 14:39;43.320125 -1.5478183333333333;71;80
01/01/2023 14:39;45.00716166666667 0.3750583333333333;83;90
01/01/2023 14:39;49.380925 1.4090233333333333;73;80
01/01/2023 14:40;49.424458333333334 1.1165833333333333;66;90
01/01/2023 14:40;49.424148333333335 1.1168516666666666;57;90
01/01/2023 14:40;49.079503333333335 3.68966;61;90
01/01/2023 14:40;49.08127 3.7006666666666668;77;90
01/01/2023 14:40;43.23023666666667 -1.3014783333333333;24;80
01/01/2023 14:40;45.015953333333336 -0.062665;40;80
01/01/2023 14:40;46.37112333333334 -0.42610499999999996;95;90
01/01/2023 14:40;46.36449833333333 -0.4297316666666667;78;90
01/01/2023 14:40;46.36625166666666 -0.42843666666666663;96;90
01/01/2023 14:40;46.365855 -0.42873;84;90
01/01/2023 14:40;46.373355 -0.42610166666666666;99;90
01/01/2023 14:40;48.006425 0.35175;82;80
01/01/2023 14:40;48.006765 0.34719333333333335;77;80
01/01/2023 14:40;48.00696166666667 0.34481;84;80
01/01/2023 14:40;48.134346666666666 -3.3367633333333333;79;80
01/01/2023 14:40;48.42372833333334 7.348331666666667;56;80
